"id","name","timestamp","timestamp_iso","origin","last_attributed_touch_type","last_attributed_touch_timestamp","last_attributed_touch_timestamp_iso","last_attributed_touch_data_tilde_id","last_attributed_touch_data_tilde_campaign","last_attributed_touch_data_tilde_campaign_id","last_attributed_touch_data_tilde_channel","last_attributed_touch_data_tilde_feature","last_attributed_touch_data_tilde_stage","last_attributed_touch_data_tilde_tags","last_attributed_touch_data_tilde_advertising_partner_name","last_attributed_touch_data_tilde_secondary_publisher","last_attributed_touch_data_tilde_creative_name","last_attributed_touch_data_tilde_creative_id","last_attributed_touch_data_tilde_ad_set_name","last_attributed_touch_data_tilde_ad_set_id","last_attributed_touch_data_tilde_ad_name","last_attributed_touch_data_tilde_ad_id","last_attributed_touch_data_tilde_branch_ad_format","last_attributed_touch_data_tilde_technology_partner","last_attributed_touch_data_tilde_banner_dimensions","last_attributed_touch_data_tilde_placement","last_attributed_touch_data_tilde_keyword_id","last_attributed_touch_data_tilde_agency","last_attributed_touch_data_tilde_optimization_model","last_attributed_touch_data_tilde_secondary_ad_format","last_attributed_touch_data_plus_current_feature","last_attributed_touch_data_plus_via_features","last_attributed_touch_data_dollar_3p","last_attributed_touch_data_plus_web_format","last_attributed_touch_data_custom_fields","last_cta_view_timestamp","last_cta_view_timestamp_iso","last_cta_view_data_tilde_id","last_cta_view_data_tilde_campaign","last_cta_view_data_tilde_campaign_id","last_cta_view_data_tilde_channel","last_cta_view_data_tilde_feature","last_cta_view_data_tilde_stage","last_cta_view_data_tilde_tags","last_cta_view_data_tilde_advertising_partner_name","last_cta_view_data_tilde_secondary_publisher","last_cta_view_data_tilde_creative_name","last_cta_view_data_tilde_creative_id","last_cta_view_data_tilde_ad_set_name","last_cta_view_data_tilde_ad_set_id","last_cta_view_data_tilde_ad_name","last_cta_view_data_tilde_ad_id","last_cta_view_data_tilde_branch_ad_format","last_cta_view_data_tilde_technology_partner","last_cta_view_data_tilde_banner_dimensions","last_cta_view_data_tilde_placement","last_cta_view_data_tilde_keyword_id","last_cta_view_data_tilde_agency","last_cta_view_data_tilde_optimization_model","last_cta_view_data_tilde_secondary_ad_format","last_cta_view_data_plus_via_features","last_cta_view_data_dollar_3p","last_cta_view_data_plus_web_format","last_cta_view_data_custom_fields","first_event_for_user","user_data_os","user_data_os_version","user_data_environment","user_data_platform","user_data_aaid","user_data_idfa","user_data_idfv","user_data_android_id","user_data_limit_ad_tracking","user_data_user_agent","user_data_ip","user_data_developer_identity","user_data_country","user_data_language","user_data_brand","event_data_transaction_id","event_data_revenue","event_data_currency","event_data_shipping","event_data_tax","event_data_coupon","event_data_affiliation","event_data_search_query","event_data_description","custom_data","journey_call_via_nonjourney_function","last_attributed_touch_data_tilde_keyword"
"535364530830829770","INSTALL","1528879077531","2018-06-13 08:37:57+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","6036aa36-d5f1-f68a-32e5-f103c19e6707","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","18.144.74.206","","US","EN","Apple","","","","","","","","","","{}","",""
"535440052143231688","INSTALL","1528897083274","2018-06-13 13:38:03+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","cdaebf41-3f15-3d7a-0225-3ff818c9abd7","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","18.144.74.206","","US","EN","Apple","","","","","","","","","","{}","",""
"535466653593483819","INSTALL","1528903425370","2018-06-13 15:23:45+0000","BRANCH","CLICK","1528903425000","2018-06-13 15:23:45+0000","","","","Slack","myMonsterSharefeature1","1","[""myMonsterTag1""]","","","","","","","","","","","","","","","","","","[]","","","{""$og_title"":""Kumquat"",""face_index"":""1"",""$publicly_indexable"":""true"",""~creation_source"":2,""$og_description"":""Creative and contagiously happy, Kumquat has boundless energy and an appetite for learning about new things. He is vivacious and popular, and is always ready for the next adventure."",""source"":""android"",""$identity_id"":525003446877855761,""$og_image_url"":""https:\/\/s3-us-west-1.amazonaws.com\/branchmonsterfactory\/311.png"",""monster"":""true"",""+url"":""https:\/\/branchster.app.link\/J55V85wGWM"",""$android_deeplink_path"":""monster\/view\/"",""$one_time_use"":false,""monster_name"":""Kumquat"",""body_index"":""1"",""color_index"":""3""}","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","true","ANDROID","26","FULL_APP","ANDROID_APP","","","","988968171d982211","true","Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-G950U Build/R16NW)","72.176.29.170","","US","EN","samsung","","","","","","","","","","{}","",""
"535583812772712827","INSTALL","1528931358254","2018-06-13 23:09:18+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","11.4","FULL_APP","IOS_APP","","5F6DE44A-BFD4-4AA0-A83D-D73D691204AD","DF9C53C0-A498-4E73-94B5-54FE3164C23B","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79","4.15.122.138","","US","EN","Apple","","","","","","","","","","{}","",""
"535349457400042701","INSTALL","1528875483744","2018-06-13 07:38:03+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","35c9a2d1-cbd4-07a1-3989-14b14a5daf0e","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","18.144.74.206","","US","EN","Apple","","","","","","","","","","{}","",""
"535394719593849657","INSTALL","1528886274983","2018-06-13 10:37:54+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","b9f6113a-783c-f9d4-5871-769ccfe1503d","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","52.53.253.124","","US","EN","Apple","","","","","","","","","","{}","",""
"535434417792292631","INSTALL","1528895739757","2018-06-13 13:15:39+0000","BRANCH","CLICK","1528895709000","2018-06-13 13:15:09+0000","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","{""referrer"":""link_click_id=502187021121351139&utm_source=Branch&adjust_external_click_id=535434275302870263"",""+url"":""https:\/\/branchster.app.link\/?referrer=link_click_id%3D502187021121351139%26utm_source%3DBranch%26adjust_external_click_id%3D535434275302870263"",""~creation_source"":6,""+click_timestamp"":1528895709}","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","true","ANDROID","24","FULL_APP","ANDROID_APP","7dc1470a-e70e-4d56-abb1-a743acbbb4ce","","","","false","Dalvik/2.1.0 (Linux; U; Android 7.0; LGMP450 Build/NRD90U)","172.56.7.195","9172eb57-4936-4839-addb-4005fc57b7b3","US","EN","LGE","","","","","","","","","","{}","",""
"535494686354406960","INSTALL","1528910108959","2018-06-13 17:15:08+0000","BRANCH","CLICK","1528910108000","2018-06-13 17:15:08+0000","","","","Slack","myMonsterSharefeature1","1","[""myMonsterTag1""]","","","","","","","","","","","","","","","","","","[]","","","{""$og_title"":""Kumquat"",""face_index"":""1"",""$publicly_indexable"":""true"",""~creation_source"":2,""$og_description"":""Creative and contagiously happy, Kumquat has boundless energy and an appetite for learning about new things. He is vivacious and popular, and is always ready for the next adventure."",""source"":""android"",""$identity_id"":525003446877855761,""$og_image_url"":""https:\/\/s3-us-west-1.amazonaws.com\/branchmonsterfactory\/311.png"",""monster"":""true"",""+url"":""https:\/\/branchster.app.link\/J55V85wGWM"",""$android_deeplink_path"":""monster\/view\/"",""$one_time_use"":false,""monster_name"":""Kumquat"",""body_index"":""1"",""color_index"":""3""}","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","true","ANDROID","26","FULL_APP","ANDROID_APP","","","","d8d7c668d47835ca","true","Dalvik/2.1.0 (Linux; U; Android 8.0.0; SM-G950U Build/R16NW)","24.183.208.128","","US","EN","samsung","","","","","","","","","","{}","",""
"535259296095724122","INSTALL","1528853987600","2018-06-13 01:39:47+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","d4ee1aeb-fbad-a71f-e966-aa267758990a","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","13.56.140.185","","US","EN","Apple","","","","","","","","","","{}","",""
"535274385297577471","INSTALL","1528857585124","2018-06-13 02:39:45+0000","BRANCH","","","","","","","","","","[]","","","","","","","","","","","","","","","","","","[]","","","","","","","","","","","","[]","","","","","","","","","","","","","","","","","[]","","","","false","IOS","9.3.3","FULL_APP","IOS_APP","","2eaf3321-ebee-d6f9-f265-d0b4c3afa23d","","","false","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1","13.56.140.185","","US","EN","Apple","","","","","","","","","","{}","",""
