,id,timestamp,last_attributed_touch_data_tilde_feature,last_attributed_touch_type,last_attributed_touch_timestamp,last_attributed_touch_data_tilde_campaign_id,last_attributed_touch_data_tilde_creative_id,last_attributed_touch_data_tilde_ad_set_id,last_attributed_touch_data_tilde_keyword_id,event_data_transaction_id,event_data_revenue,event_data_currency,custom_data
79,535236501812034551,1528848552847,,,,,,,,,,,
80,535235209288321524,1528848244692,,,,,,,,,,,
81,535235610380487133,1528848340322,,,,,,,,,,,
82,535235690174169677,1528848359335,,,,,,,,,,,
83,535235660011028403,1528848352152,,,,,,,,,,,
84,535235142004134669,1528848228643,,,,,,,,,,,
85,535237440870563622,1528848776784,,,,,,,,,,,
86,535236619905964546,1528848581010,,,,,,,,,,,
87,535234882021184930,1528848166665,,,,,,,,,,,
88,535235640461652620,1528848347487,,,,,,,,,,,
89,535237380944674921,1528848762451,,,,,,,,,,,
90,535235959883498306,1528848423643,,,,,,,,,,,
91,535235979857969465,1528848428406,,,,,,,,,,,
92,535235901798987305,1528848409826,,,,,,,,,,,
93,535235807582390566,1528848387333,,,,,,,,,,,
94,535235295353067261,1528848265204,,,,,,,,,,,
95,535236372427646963,1528848522009,,,,,,,,,,,
96,535235575448480963,1528848331988,,,,,,,,,,,
97,535236641035895218,1528848586039,,,,,,,,,,,
98,535237102372559419,1528848696033,,,,,,,,,,,
99,535235010626873281,1528848197322,,,,,,,,,,,
100,535237604922375974,1528848815888,,,,,,,,,,,
101,535236795992787356,1528848622984,,,,,,,,,,,
102,535237039414989244,1528848681033,,,,,,,,,,,
103,535236944477849644,1528848658398,,,,,,,,,,,
104,535238032241088911,1528848917729,,,,,,,,,,,
105,535237175166995360,1528848713385,,,,,,,,,,,
106,535236045311869802,1528848444004,,,,,,,,,,,
107,535236188876915401,1528848478236,,,,,,,,,,,
108,535236139609558498,1528848466497,,,,,,,,,,,
109,535236388488966772,1528848525866,,,,,,,,,,,
110,535237304021139528,1528848744125,,,,,,,,,,,
111,535235857325825076,1528848399196,,,,,,,,,,,
112,535237089017760481,1528848692856,,,,,,,,,,,
113,535237126804236079,1528848701859,,,,,,,,,,,
114,535236479087571274,1528848547432,,,,,,,,,,,
115,535242521316714056,1528849988009,,,,,,,,,,,
116,535237547836921024,1528848802236,,,,,,,,,,,
117,535236105116664130,1528848458277,,,,,,,,,,,
118,535238253221963463,1528848970440,,,,,,,,,,,
119,535237277290414757,1528848737735,,,,,,,,,,,
120,535237382637069194,1528848762854,,,,,,,,,,,
121,535236069839303124,1528848449860,,,,,,,,,,,
122,535238544730861921,1528849039919,,,,,,,,,,,
123,535238454587702511,1528849018428,,,,,,,,,,,
124,535237688744414791,1528848835839,,,,,,,,,,,
125,535237959459343576,1528848900387,,,,,,,,,,,
126,535236551535330818,1528848564747,,,,,,,,,,,
127,535235426064511575,1528848296367,,,,,,,,,,,
128,535236240296394921,1528848490501,,,,,,,,,,,
129,535235281589177359,1528848261926,,,,,,,,,,,
130,535236331564051932,1528848512254,,,,,,,,,,,
131,535235694365749759,1528848360334,,,,,,,,,,,
132,535235758984019933,1528848375754,,,,,,,,,,,
133,535238855296963572,1528849113961,,,,,,,,,,,
134,535235733456662540,1528848369667,,,,,,,,,,,
135,535236487148747872,1528848549351,,,,,,,,,,,
136,535239223402650532,1528849201742,,,,,,,,,,,
137,535236595462937295,1528848575176,,,,,,,,,,,
138,535238028807966498,1528848916913,,,,,,,,,,,
139,535239148032822358,1528849183765,,,,,,,,,,,
140,535236510145140781,1528848554834,,,,,,,,,,,
141,535236563597154370,1528848567581,,,,,,,,,,,
142,535236609454474910,1528848578540,,,,,,,,,,,
143,535236591268028029,1528848574205,,,,,,,,,,,
144,535238039048253491,1528848919350,,,,,,,,,,,
145,535238674607181164,1528849070886,,,,,,,,,,,
146,535238378321590182,1528849000242,,,,,,,,,,,
147,535239658515634543,1528849305463,,,,,,,,,,,
148,535239409581893206,1528849246129,,,,,,,,,,,
149,535235597470243751,1528848337253,,,,,,,,,,,
150,535235379636687905,1528848285339,,,,,,,,,,,
151,535235534345362545,1528848322251,,,,,,,,,,,
152,535244842487041535,1528850541453,,,,,,,,,,,
153,535236599070214896,1528848576037,,,,,,,,,,,
154,535240045296505408,1528849397676,,,,,,,,,,,
155,535236768662319795,1528848616470,,,,,,,,,,,
156,535237545984984543,1528848801798,,,,,,,,,,,
157,535236587367903074,1528848573252,,,,,,,,,,,
158,535237723401948731,1528848844111,,,,,,,,,,,
159,535236773501293948,1528848617648,,,,,,,,,,,
160,535236830866403454,1528848631298,,,,,,,,,,,
161,535238600145799764,1528849053127,,,,,,,,,,,
162,535237022320788752,1528848676990,,,,,,,,,,,
163,535239082678239241,1528849168174,,,,,,,,,,,
164,535239138647926708,1528849181520,,,,,,,,,,,
165,535238518753005031,1528849033775,,,,,,,,,,,
166,535237879291196540,1528848881293,,,,,,,,,,,
167,535239028287399449,1528849155204,,,,,,,,,,,
168,535238846639454683,1528849111899,,,,,,,,,,,
169,535238268739593736,1528848974126,,,,,,,,,,,
170,535238874101012151,1528849118443,,,,,,,,,,,
171,535238839382022438,1528849110164,,,,,,,,,,,
172,535239167812803198,1528849188474,,,,,,,,,,,
173,535238916978065508,1528849128664,,,,,,,,,,,
174,535236792880661172,1528848622256,,,,,,,,,,,
175,535236862364697383,1528848638807,,,,,,,,,,,
176,535236984652764739,1528848667966,,,,,,,,,,,
177,535238802044686020,1528849101265,,,,,,,,,,,
178,535237420811826554,1528848772039,,,,,,,,,,,
179,535237098261909318,1528848695096,,,,,,,,,,,
180,535239949210029930,1528849374778,,,,,,,,,,,
181,535239337213679469,1528849228872,,,,,,,,,,,
182,535239525076648845,1528849273647,,,,,,,,,,,
183,535237198631574545,1528848718986,,,,,,,,,,,
184,535239627071861710,1528849297989,,,,,,,,,,,
185,535239592749633767,1528849289790,,,,,,,,,,,
186,535236289857076763,1528848502320,,,,,,,,,,,
187,535237608562055065,1528848816718,,,,,,,,,,,
188,535239655653973709,1528849304781,,,,,,,,,,,
189,535239304833998592,1528849221142,,,,,,,,,,,
190,535238189137769344,1528848955134,,,,,,,,,,,
191,535236153293694674,1528848469752,,,,,,,,,,,
192,535237734994264667,1528848846865,,,,,,,,,,,
193,535238253866591606,1528848970574,,,,,,,,,,,
194,535237621171108995,1528848819858,,,,,,,,,,,
195,535238245030731215,1528848968468,,,,,,,,,,,
196,535237514643968707,1528848794328,,,,,,,,,,,
197,535240040238184591,1528849396471,,,,,,,,,,,
198,535237625695591241,1528848820802,,,,,,,,,,,
199,535236687031373182,1528848597012,,,,,,,,,,,
200,535236874822674316,1528848641782,,,,,,,,,,,
201,535239037754259415,1528849157467,,,,,,,,,,,
202,535241420236483064,1528849725502,,,,,,,,,,,
203,535241670149888675,1528849785078,,,,,,,,,,,
204,535238564605695202,1528849044656,,,,,,,,,,,
205,535237707701834169,1528848840356,,,,,,,,,,,
206,535239442937203364,1528849254065,,,,,,,,,,,
207,535239068525414916,1528849164820,,,,,,,,,,,
208,535237839325126088,1528848871733,,,,,,,,,,,
209,535241717436625353,1528849796350,,,,,,,,,,,
210,535240723078522071,1528849559276,,,,,,,,,,,
211,535240012386879986,1528849389865,,,,,,,,,,,
212,535236414376447531,1528848532027,,,,,,,,,,,
213,535240162082800603,1528849425527,,,,,,,,,,,
214,535237903398276129,1528848887044,,,,,,,,,,,
215,535240838900433043,1528849586889,,,,,,,,,,,
216,535240091102884946,1528849408616,,,,,,,,,,,
217,535236571039023053,1528848569363,,,,,,,,,,,
218,535236610715271282,1528848578818,,,,,,,,,,,
219,535237133204744087,1528848703383,,,,,,,,,,,
220,535240606116893001,1528849531405,,,,,,,,,,,
221,535240175647471179,1528849428753,,,,,,,,,,,
222,535240728446184811,1528849560566,,,,,,,,,,,
223,535240232040434219,1528849442212,,,,,,,,,,,
224,535242016507892091,1528849867652,,,,,,,,,,,
225,535237805387963226,1528848863648,,,,,,,,,,,
226,535242151982914800,1528849899952,,,,,,,,,,,
227,535240655229065889,1528849543098,,,,,,,,,,,
228,535239740519642049,1528849325024,,,,,,,,,,,
229,535237873792866694,1528848879952,,,,,,,,,,,
230,535238298248430504,1528848981148,,,,,,,,,,,
231,535238439831014893,1528849014909,,,,,,,,,,,
232,535238209849941118,1528848960074,,,,,,,,,,,
233,535239008193065395,1528849150414,,,,,,,,,,,
234,535241172968358564,1528849666537,,,,,,,,,,,
235,535241518978633399,1528849749042,,,,,,,,,,,
236,535237399266439465,1528848766818,,,,,,,,,,,
237,535238572758022741,1528849046616,,,,,,,,,,,
238,535240828604967606,1528849584435,,,,,,,,,,,
239,535241502356333816,1528849745075,,,,,,,,,,,
240,535237975867461205,1528848904296,,,,,,,,,,,
241,535238245516850297,1528848968609,,,,,,,,,,,
242,535237122773343475,1528848700894,,,,,,,,,,,
243,535239462594819092,1528849258751,,,,,,,,,,,
244,535240024769249293,1528849392788,,,,,,,,,,,
245,535240908290998445,1528849603433,,,,,,,,,,,
246,535238817095804207,1528849104860,,,,,,,,,,,
247,535238871152417258,1528849117742,,,,,,,,,,,
248,535239009123896595,1528849150646,,,,,,,,,,,
249,535238660068983369,1528849067412,,,,,,,,,,,
250,535238364402747044,1528848996923,,,,,,,,,,,
251,535238643158017206,1528849063391,,,,,,,,,,,
252,535243607573804606,1528850247006,,,,,,,,,,,
253,535241572794181189,1528849761865,,,,,,,,,,,
254,535238007210476965,1528848911773,,,,,,,,,,,
255,535241715855300734,1528849795984,,,,,,,,,,,
256,535241594798794548,1528849767116,,,,,,,,,,,
257,535242560728831754,1528849997413,,,,,,,,,,,
258,535241489264317347,1528849741947,,,,,,,,,,,
259,535240606876867943,1528849531572,,,,,,,,,,,
260,535239775635887311,1528849333387,,,,,,,,,,,
261,535240750198359559,1528849565743,,,,,,,,,,,
262,535239078340929415,1528849167164,,,,,,,,,,,
263,535241307663303887,1528849698648,,,,,,,,,,,
264,535239964513785804,1528849378430,,,,,,,,,,,
265,535239028359018255,1528849155223,,,,,,,,,,,
266,535240971020503735,1528849618386,,,,,,,,,,,
267,535241182382669175,1528849668786,,,,,,,,,,,
268,535239381116761769,1528849239327,,,,,,,,,,,
269,535243086728477255,1528850122816,,,,,,,,,,,
270,535243176350596188,1528850144196,,,,,,,,,,,
271,535244310902408765,1528850414681,,,,,,,,,,,
272,535239007850923550,1528849150333,,,,,,,,,,,
273,535237603807173612,1528848815593,,,,,,,,,,,
274,535242071108344890,1528849880690,,,,,,,,,,,
275,535237631344623640,1528848822154,,,,,,,,,,,
276,535239603804944141,1528849292441,,,,,,,,,,,
277,535241513552151595,1528849747737,,,,,,,,,,,
278,535239554753671677,1528849280726,,,,,,,,,,,
279,535240340015430900,1528849467953,,,,,,,,,,,
280,535240359817222933,1528849472666,,,,,,,,,,,
281,535238045863494277,1528848920976,,,,,,,,,,,
282,535241252497810974,1528849685518,,,,,,,,,,,
283,535241426351174779,1528849726954,,,,,,,,,,,
284,535238800838908562,1528849100984,,,,,,,,,,,
285,535244545491017708,1528850470624,,,,,,,,,,,
286,535249305897951147,1528851605588,,,,,,,,,,,
287,535249393484410021,1528851626461,,,,,,,,,,,
288,535249406278400030,1528851629512,,,,,,,,,,,
289,535249455762709982,1528851641311,,,,,,,,,,,
290,535249515205271519,1528851655480,,,,,,,,,,,
291,535249574760193919,1528851669683,,,,,,,,,,,
292,535249692070807717,1528851697650,,,,,,,,,,,
293,535249643606652933,1528851686100,,,,,,,,,,,
294,535249679710437910,1528851694703,,,,,,,,,,,
295,535249704729270905,1528851700667,,,,,,,,,,,
296,535249697267375712,1528851698887,,,,,,,,,,,
297,535249682193465937,1528851695312,,,,,,,,,,,
298,535249741491958073,1528851709434,,,,,,,,,,,
299,535249713788859514,1528851702856,,,,,,,,,,,
300,535249763817561673,1528851714768,,,,,,,,,,,
301,535249802811052686,1528851724058,,,,,,,,,,,
302,535249787977393525,1528851720514,,,,,,,,,,,
303,535249906446123678,1528851748760,,,,,,,,,,,
304,535249942450309835,1528851757340,,,,,,,,,,,
305,535250020228624910,1528851775898,,,,,,,,,,,
306,535249981451753361,1528851766648,,,,,,,,,,,
307,535250023753478663,1528851776733,,,,,,,,,,,
308,535250031548463319,1528851778590,,,,,,,,,,,
309,535250046933226579,1528851782256,,,,,,,,,,,
310,535250066283928274,1528851786869,,,,,,,,,,,
311,535250098054143126,1528851794454,,,,,,,,,,,
312,535250083684250456,1528851791015,,,,,,,,,,,
313,535250183164220641,1528851814732,,,,,,,,,,,
314,535250161688480362,1528851809616,,,,,,,,,,,
315,535250160594991101,1528851809390,,,,,,,,,,,
316,535250200016135232,1528851818759,,,,,,,,,,,
317,535250192466388958,1528851816976,,,,,,,,,,,
318,535250214535313754,1528851822218,,,,,,,,,,,
319,535250207943637173,1528851820640,,,,,,,,,,,
320,535250223847151964,1528851824433,,,,,,,,,,,
321,535250234225267430,1528851826912,,,,,,,,,,,
322,535250258223308211,1528851832627,,,,,,,,,,,
323,535250267675279426,1528851834881,,,,,,,,,,,
324,535250268221584281,1528851835016,,,,,,,,,,,
325,535250334727288878,1528851850895,,,,,,,,,,,
326,535250337958713118,1528851851641,,,,,,,,,,,
327,535250363667245100,1528851857769,,,,,,,,,,,
328,535250390176019122,1528851864124,,,,,,,,,,,
329,535250382180903061,1528851862185,,,,,,,,,,,
330,535250445794704316,1528851877349,,,,,,,,,,,
331,535250480847667608,1528851885728,,,,,,,,,,,
332,535250519243566857,1528851894863,,,,,,,,,,,
333,535250530768029955,1528851897612,,,,,,,,,,,
334,535250501267423371,1528851890577,,,,,,,,,,,
335,535250589764935143,1528851911676,,,,,,,,,,,
336,535250580659101051,1528851909536,,,,,,,,,,,
337,535250586117093474,1528851910808,,,,,,,,,,,
338,535250596376184069,1528851913307,,,,,,,,,,,
339,535250778813963277,1528851956789,,,,,,,,,,,
340,535250758955766372,1528851952023,,,,,,,,,,,
341,535250844738719349,1528851972471,,,,,,,,,,,
342,535250845946294198,1528851972754,,,,,,,,,,,
343,535250853054145536,1528851974450,,,,,,,,,,,
344,535250879205640534,1528851980685,,,,,,,,,,,
345,535250923105223821,1528851991152,,,,,,,,,,,
346,535250932574171510,1528851993401,paid advertising,,,,,,,,,,
347,535250944497439353,1528851996245,paid advertising,,,,,,,,,,
348,535250951440001457,1528851997911,,,,,,,,,,,
349,535250967090763114,1528852001637,,,,,,,,,,,
350,535251020330123347,1528852014344,,,,,,,,,,,
351,535251152683678563,1528852045893,,,,,,,,,,,
352,535251155765094169,1528852046630,,,,,,,,,,,
353,535251196656791833,1528852056378,,,,,,,,,,,
354,535251289743989942,1528852078569,,,,,,,,,,,
355,535251279614728272,1528852076151,,,,,,,,,,,
356,535251314852731061,1528852084561,,,,,,,,,,,
357,535251321371592824,1528852086115,,,,,,,,,,,
358,535251382941496493,1528852100784,,,,,,,,,,,
359,535251494091428738,1528852127288,,,,,,,,,,,
360,535251489525240555,1528852126197,,,,,,,,,,,
361,535251513866803441,1528852132003,,,,,,,,,,,
362,535251559710349792,1528852142942,,,,,,,,,,,
363,535251514100765761,1528852132069,,,,,,,,,,,
364,535251613520248459,1528852155758,,,,,,,,,,,
365,535251605981684891,1528852153960,,,,,,,,,,,
366,535251606176022061,1528852154006,,,,,,,,,,,
367,535251600141076620,1528852152572,,,,,,,,,,,
368,535251649737034658,1528852164398,,,,,,,,,,,
369,535251701098414297,1528852176646,,,,,,,,,,,
370,535251822348063829,1528852205562,,,,,,,,,,,
371,535251961998763991,1528852238843,,,,,,,,,,,
372,535252082526283754,1528852267579,,,,,,,,,,,
373,535252127534104720,1528852278306,,,,,,,,,,,
374,535252197698536652,1528852295035,,,,,,,,,,,
375,535252259462141751,1528852309792,,,,,,,,,,,
376,535252396125916824,1528852342345,,,,,,,,,,,
377,535252494315921904,1528852365834,,,,,,,,,,,
378,535252493456966497,1528852365563,,,,,,,,,,,
379,535252538032752431,1528852376177,,,,,,,,,,,
380,535252606339414850,1528852392468,,,,,,,,,,,
381,535252687193759129,1528852411740,,,,,,,,,,,
382,535252708721632278,1528852416882,,,,,,,,,,,
383,535252953591500770,1528852475259,,,,,,,,,,,
384,535253104678231038,1528852511277,,,,,,,,,,,
385,535253114270603391,1528852513568,,,,,,,,,,,
386,535259803401231199,1528854108391,,,,,,,,,,,
387,535260058028727406,1528854169088,,,,,,,,,,,
388,535260815103005052,1528854349608,,,,,,,,,,,
389,535261062760832562,1528854408638,,,,,,,,,,,
390,535261631681638999,1528854544272,,,,,,,,,,,
391,535261616493714246,1528854540653,,,,,,,,,,,
392,535261681739174191,1528854556216,,,,,,,,,,,
393,535261665078608569,1528854552239,,,,,,,,,,,
394,535261839928571443,1528854593936,,,,,,,,,,,
395,535263031643691124,1528854878050,,,,,,,,,,,
396,535263031746210931,1528854878075,,,,,,,,,,,
397,535263554528058174,1528855002719,,,,,,,,,,,
398,535263580011679483,1528855008793,,,,,,,,,,,
399,535263846762393182,1528855072414,,,,,,,,,,,
400,535264283209404740,1528855176455,,,,,,,,,,,
401,535263536650422621,1528854998453,,,,,,,,,,,
402,535263520873360589,1528854994773,,,,,,,,,,,
403,535263738329543022,1528855046538,,,,,,,,,,,
404,535264203161720110,1528855157371,,,,,,,,,,,
405,535263425151275304,1528854971876,,,,,,,,,,,
406,535263583739729940,1528855009714,,,,,,,,,,,
407,535264052728812655,1528855121501,,,,,,,,,,,
408,535279531092143005,1528858811825,,,,,,,,,,,
409,535279531136636401,1528858811854,,,,,,,,,,,
410,535279534063110520,1528858812538,,,,,,,,,,,
411,535279538393128466,1528858813577,,,,,,,,,,,
412,535279582331898029,1528858824041,,,,,,,,,,,
413,535279687572949500,1528858849152,,,,,,,,,,,
414,535279702844410463,1528858852777,,,,,,,,,,,
415,535279712990422979,1528858855202,,,,,,,,,,,
416,535279699367188565,1528858851969,,,,,,,,,,,
417,535279723445555464,1528858857690,,,,,,,,,,,
418,535279778313694142,1528858870773,,,,,,,,,,,
419,535279790488577034,1528858873711,,,,,,,,,,,
420,535279815590658463,1528858879656,,,,,,,,,,,
421,535279844886943052,1528858886651,,,,,,,,,,,
422,535279873274894304,1528858893408,,,,,,,,,,,
423,535279877802263597,1528858894505,,,,,,,,,,,
424,535279888280088586,1528858896984,,,,,,,,,,,
425,535279925306090915,1528858905814,,,,,,,,,,,
426,535280046401979325,1528858934685,,,,,,,,,,,
427,535280052679629965,1528858936190,,,,,,,,,,,
428,535280111761425092,1528858950283,,,,,,,,,,,
429,535280322557927176,1528859000533,,,,,,,,,,,
430,535280290831440026,1528858992963,,,,,,,,,,,
431,535280335092784864,1528859003531,,,,,,,,,,,
432,535280341834248452,1528859005123,,,,,,,,,,,
433,535280366839206192,1528859011099,,,,,,,,,,,
434,535280398918762524,1528859018740,,,,,,,,,,,
435,535280379404332731,1528859014081,,,,,,,,,,,
436,535280385760861210,1528859015603,,,,,,,,,,,
437,535280385474764186,1528859015529,,,,,,,,,,,
438,535280383780438115,1528859015146,,,,,,,,,,,
439,535280414624924654,1528859022475,,,,,,,,,,,
440,535280473711592024,1528859036571,,,,,,,,,,,
441,535280566577378351,1528859058709,,,,,,,,,,,
442,535280551280680705,1528859055060,,,,,,,,,,,
443,535280552347464660,1528859055312,,,,,,,,,,,
444,535280634239847450,1528859074951,,,,,,,,,,,
445,535280652465017097,1528859079180,,,,,,,,,,,
446,535280663270027743,1528859081763,,,,,,,,,,,
447,535280686094182683,1528859087202,,,,,,,,,,,
448,535280735924191576,1528859099116,,,,,,,,,,,
449,535280775419206831,1528859108499,,,,,,,,,,,
450,535280803059324603,1528859115086,,,,,,,,,,,
451,535280796499867704,1528859113523,,,,,,,,,,,
452,535280841746875075,1528859124315,,,,,,,,,,,
453,535280874728599141,1528859132176,,,,,,,,,,,
454,535280879554349165,1528859133331,,,,,,,,,,,
455,535280924870394268,1528859144129,,,,,,,,,,,
456,535280951492571444,1528859150482,,,,,,,,,,,
457,535280993671854982,1528859160529,,,,,,,,,,,
458,535281061834691202,1528859176788,,,,,,,,,,,
459,535281047771189712,1528859173436,,,,,,,,,,,
460,535281070205775516,1528859178778,,,,,,,,,,,
461,535281028460529789,1528859168824,,,,,,,,,,,
462,535281041395352449,1528859171915,,,,,,,,,,,
463,535281074261870690,1528859179749,,,,,,,,,,,
464,535281141052705638,1528859195672,,,,,,,,,,,
465,535281130623782591,1528859193182,,,,,,,,,,,
466,535281140562903246,1528859195554,,,,,,,,,,,
467,535281323294523650,1528859239145,,,,,,,,,,,
468,535281379971240472,1528859252632,,,,,,,,,,,
469,535281441252557043,1528859267247,,,,,,,,,,,
470,535281425991173892,1528859263605,,,,,,,,,,,
471,535281490455764628,1528859278994,,,,,,,,,,,
472,535281419513053263,1528859262061,,,,,,,,,,,
473,535281600409908692,1528859305189,,,,,,,,,,,
474,535281639494666722,1528859314505,,,,,,,,,,,
475,535281666059987477,1528859320842,,,,,,,,,,,
476,535281696176490672,1528859328030,,,,,,,,,,,
477,535281727908961106,1528859335588,,,,,,,,,,,
478,535281713810575553,1528859332229,,,,,,,,,,,
479,535281719832823985,1528859333673,,,,,,,,,,,
480,535281734925923937,1528859337261,,,,,,,,,,,
481,535281768337749077,1528859345242,,,,,,,,,,,
482,535281793065654168,1528859351138,,,,,,,,,,,
483,535281806160270447,1528859354245,,,,,,,,,,,
484,535281832290587395,1528859360477,,,,,,,,,,,
485,535281843344594351,1528859363110,,,,,,,,,,,
486,535281860751810528,1528859367275,,,,,,,,,,,
487,535281934993268659,1528859384963,,,,,,,,,,,
488,535281950137587470,1528859388572,,,,,,,,,,,
489,535281978318549281,1528859395299,,,,,,,,,,,
490,535282055101357346,1528859413609,,,,,,,,,,,
491,535282023316668794,1528859406019,,,,,,,,,,,
492,535282029357604301,1528859407469,,,,,,,,,,,
493,535282078285315307,1528859419152,,,,,,,,,,,
494,535282070176571344,1528859417218,,,,,,,,,,,
495,535282087798703010,1528859421397,,,,,,,,,,,
496,535282107854120890,1528859426177,,,,,,,,,,,
497,535282162376022871,1528859439196,,,,,,,,,,,
498,535282119348257283,1528859428942,,,,,,,,,,,
499,535282179014977879,1528859443140,,,,,,,,,,,
500,535282195282330510,1528859447035,,,,,,,,,,,
501,535282355393619981,1528859485202,,,,,,,,,,,
502,535282342819326646,1528859482196,,,,,,,,,,,
503,535282499843107939,1528859519631,,,,,,,,,,,
504,535282523221070270,1528859525254,,,,,,,,,,,
505,535282586402233679,1528859540278,,,,,,,,,,,
506,535282657713137645,1528859557268,,,,,,,,,,,
507,535282707566102057,1528859569177,,,,,,,,,,,
508,535282748008845699,1528859578799,,,,,,,,,,,
509,535282850984341901,1528859603348,,,,,,,,,,,
510,535282908480959194,1528859617069,,,,,,,,,,,
511,535282892467536753,1528859613246,,,,,,,,,,,
512,535282903219821758,1528859615804,,,,,,,,,,,
513,535282965457208013,1528859630648,,,,,,,,,,,
514,535282973848910974,1528859632645,,,,,,,,,,,
515,535283025324575098,1528859644920,,,,,,,,,,,
516,535283020980182692,1528859643891,,,,,,,,,,,
517,535283030518294989,1528859646161,,,,,,,,,,,
518,535283064668834109,1528859654298,,,,,,,,,,,
519,535283086801310030,1528859659573,,,,,,,,,,,
520,535283113498484759,1528859665937,,,,,,,,,,,
521,535283180146634426,1528859681830,,,,,,,,,,,
522,535283173872473390,1528859680331,,,,,,,,,,,
523,535283241904586927,1528859696599,,,,,,,,,,,
524,535283262867718723,1528859701561,,,,,,,,,,,
